Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 ,AVERAGE S2  , AVERAGE S3
"15:36:40, 385.33, 385.01, 10.1, 384.62, 383.75, 384.55, 384.65"
"15:36:40, 385.33, 385.01, 10.1, 384.85, 384.10, 384.55, 384.85"
"15:36:40, 385.33, 386.36, 10.1, 384.85, 384.45, 384.69, 384.70"
"15:36:40, 387.24, 386.36, 10.1, 382.11, 384.75, 384.84, 384.27"
"15:36:40, 387.24, 382.11, 10.1, 382.11, 384.91, 384.56, 384.25"
"15:36:40, 380.40, 382.11, 10.1, 382.57, 384.38, 384.37, 384.28"
"15:36:40, 380.40, 383.20, 10.1, 385.25, 384.09, 384.28, 384.04"
"15:36:40, 383.44, 383.59, 10.1, 385.25, 384.11, 384.16, 384.09"
"15:36:40, 383.44, 383.59, 10.1, 379.86, 384.13, 384.12, 383.61"
"15:36:40, 381.72, 380.32, 10.1, 379.86, 383.98, 383.77, 383.13"
"15:36:40, 382.65, 380.32, 10.1, 385.01, 383.72, 383.30, 383.17"
"15:36:40, 382.65, 385.49, 10.1, 385.01, 383.45, 383.35, 383.19"
"15:36:40, 385.64, 385.49, 10.1, 387.24, 383.48, 383.26, 383.43"
"15:36:40, 385.64, 387.24, 10.1, 387.32, 383.32, 383.35, 383.95"
"15:36:40, 388.12, 387.56, 10.1, 387.32, 383.41, 383.89, 384.47"
"15:36:40, 388.12, 387.56, 10.1, 387.24, 384.18, 384.44, 384.93"
"15:36:40, 386.52, 385.56, 10.1, 387.24, 384.79, 384.67, 385.13"
"15:36:40, 384.85, 385.56, 10.1, 379.48, 384.94, 384.87, 384.56"
"15:36:40, 384.85, 380.25, 10.1, 379.48, 385.08, 384.53, 384.52"
"15:36:40, 378.41, 380.25, 10.1, 381.49, 384.75, 384.53, 384.68"
"15:36:40, 378.41, 380.02, 10.1, 381.87, 384.32, 384.50, 384.37"
"15:36:40, 381.64, 384.22, 10.1, 381.87, 384.22, 384.37, 384.05"
"15:36:40, 381.64, 384.22, 10.1, 382.34, 383.82, 384.24, 383.56"
"15:36:40, 384.46, 382.65, 10.1, 382.34, 383.70, 383.78, 383.07"
"15:36:40, 384.62, 382.65, 10.1, 386.76, 383.35, 383.29, 383.01"
"15:36:40, 384.62, 387.56, 10.1, 386.76, 383.00, 383.29, 382.96"
"15:36:40, 386.44, 387.56, 10.1, 389.00, 382.99, 383.49, 383.14"
"15:36:40, 386.44, 386.60, 10.1, 389.00, 383.15, 383.60, 384.09"
"15:36:40, 386.92, 386.60, 10.1, 385.72, 383.36, 384.23, 384.72"
"15:36:40, 386.92, 386.60, 10.1, 386.04, 384.21, 384.87, 385.17"
"15:36:40, 384.69, 383.12, 10.1, 386.04, 384.84, 385.18, 385.59"
"15:36:40, 384.69, 383.12, 10.1, 376.81, 385.14, 385.07, 385.08"
"15:36:40, 383.04, 379.40, 10.1, 376.81, 385.28, 384.59, 384.53"
"15:36:40, 379.79, 379.40, 10.1, 382.34, 384.82, 384.26, 384.53"
"15:36:40, 379.79, 382.26, 10.1, 382.34, 384.33, 384.22, 384.09"
"15:36:40, 384.06, 382.26, 10.1, 384.30, 384.28, 383.69, 383.84"
"15:36:40, 384.06, 386.12, 10.1, 384.38, 384.04, 383.55, 383.38"
"15:36:40, 386.36, 383.91, 10.1, 384.38, 384.03, 383.28, 382.92"
"15:36:40, 386.36, 383.91, 10.1, 386.20, 383.98, 383.01, 382.96"
"15:36:40, 383.44, 386.12, 10.1, 386.20, 383.63, 382.96, 382.98"
"15:36:40, 385.17, 386.12, 10.1, 387.96, 383.68, 383.26, 383.17"
"15:36:40, 385.17, 384.62, 10.1, 387.96, 383.72, 383.41, 384.29"
"15:36:40, 383.59, 384.62, 10.1, 383.04, 383.78, 383.93, 384.91"
"15:36:40, 383.59, 383.59, 10.1, 384.38, 384.16, 384.35, 385.11"
"15:36:40, 384.62, 384.77, 10.1, 384.38, 384.64, 384.60, 385.32"
"15:36:40, 384.62, 384.77, 10.1, 379.63, 384.70, 384.85, 384.85"
"15:36:40, 385.25, 381.64, 10.1, 379.63, 384.82, 384.41, 384.38"
"15:36:40, 382.50, 381.64, 10.1, 384.54, 384.43, 384.18, 384.39"
"15:36:40, 382.50, 385.17, 10.1, 384.54, 384.04, 384.31, 384.23"
"15:36:40, 384.30, 385.17, 10.1, 385.96, 384.13, 384.21, 384.20"
"15:36:40, 384.30, 384.69, 10.1, 385.96, 384.04, 384.07, 384.00"
"15:36:40, 384.77, 384.69, 10.1, 382.42, 384.00, 384.08, 383.45"
"15:36:40, 384.77, 382.97, 10.1, 385.33, 384.12, 383.91, 383.68"
"15:36:40, 381.56, 382.73, 10.1, 385.33, 383.92, 383.83, 383.77"
"15:36:40, 381.56, 382.73, 10.1, 384.54, 383.61, 383.62, 383.79"
"15:36:40, 383.20, 385.41, 10.1, 384.54, 383.47, 383.68, 384.28"
"15:36:41, 385.41, 385.41, 10.1, 384.85, 383.49, 384.06, 384.80"
"15:36:41, 385.41, 384.93, 10.1, 384.85, 383.78, 384.39, 384.83"
"15:36:41, 386.84, 384.93, 10.1, 386.04, 384.21, 384.37, 384.98"
"15:36:41, 386.84, 387.40, 10.1, 381.49, 384.47, 384.59, 384.53"
"15:36:41, 386.36, 381.33, 10.1, 381.49, 384.67, 384.25, 384.09"
"15:36:41, 386.36, 381.33, 10.1, 383.67, 384.83, 383.92, 384.21"
"15:36:41, 381.95, 384.69, 10.1, 383.67, 384.55, 384.09, 384.05"
"15:36:41, 383.12, 384.69, 10.1, 385.33, 384.70, 384.29, 384.05"
"15:36:41, 383.12, 383.12, 10.1, 385.33, 384.86, 384.32, 384.12"
"15:36:41, 381.72, 383.12, 10.1, 379.63, 384.71, 384.10, 383.63"
"15:36:41, 381.72, 380.63, 10.1, 379.63, 384.34, 383.62, 383.11"
"15:36:41, 383.12, 380.63, 10.1, 385.25, 384.11, 383.19, 383.15"
"15:36:41, 383.12, 385.09, 10.1, 386.60, 383.74, 383.20, 383.21"
"15:36:41, 384.77, 386.60, 10.1, 386.60, 383.54, 383.12, 383.72"
"15:36:41, 387.96, 386.60, 10.1, 386.92, 383.70, 383.65, 384.26"
"15:36:41, 387.96, 387.48, 10.1, 386.92, 383.86, 384.27, 384.59"
"15:36:41, 385.49, 387.48, 10.1, 386.52, 384.21, 384.54, 384.87"
"15:36:41, 385.49, 384.38, 10.1, 386.52, 384.45, 384.51, 384.99"
"15:36:41, 385.56, 384.38, 10.1, 379.79, 384.69, 384.64, 384.44"
"15:36:41, 385.56, 381.49, 10.1, 382.19, 385.08, 384.47, 384.69"
"15:36:41, 379.25, 380.17, 10.1, 382.19, 384.83, 384.43, 384.95"
"15:36:41, 379.25, 380.17, 10.1, 382.11, 384.44, 384.38, 384.63"
